CN,PLT_CN,PREV_SBP_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,SUBP_STATUS_CD,POINT_NONSAMPLE_REASN_CD,MICRCOND,SUBPCOND,MACRCOND,CONDLIST,SLOPE,ASPECT,WATERDEP,P2A_GRM_FLG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,ROOT_DIS_SEV_CD_PNWRS,NF_SUBP_STATUS_CD,NF_SUBP_NONSAMPLE_REASN_CD,P2VEG_SUBP_STATUS_CD,P2VEG_SUBP_NONSAMPLE_REASN_CD,INVASIVE_SUBP_STATUS_CD,INVASIVE_NONSAMPLE_REASN_CD,CROWN_CLOSURE_ME_NERS,GROUND_TRAN_PTS_BARE_RMRS,GROUND_TRAN_PTS_CRYP_RMRS,GROUND_TRAN_PTS_DEV_RMRS,GROUND_TRAN_PTS_LICHEN_RMRS,GROUND_TRAN_PTS_LITTER_RMRS,GROUND_TRAN_PTS_MOSS_RMRS,GROUND_TRAN_PTS_NOTSAMP_RMRS,GROUND_TRAN_PTS_OTHER_RMRS,GROUND_TRAN_PTS_PEIS_RMRS,GROUND_TRAN_PTS_ROAD_RMRS,GROUND_TRAN_PTS_ROCK_RMRS,GROUND_TRAN_PTS_TRIS_RMRS,GROUND_TRAN_PTS_VEG_RMRS,GROUND_TRAN_PTS_WATER_RMRS,GROUND_TRAN_PTS_WOOD_RMRS,PREV_STATUSCD_RMRS,ROOTSEVCD_RMRS
251774480489998,14527747020004,,2013,44,1,3,144,4,1,,3,3,,3200,8,16,0.0,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774503489998,14527749020004,,2013,44,1,3,190,1,3,2,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774504489998,14527749020004,,2013,44,1,3,190,2,3,2,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774505489998,14527749020004,,2013,44,1,3,190,3,3,2,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774506489998,14527749020004,,2013,44,1,3,190,4,3,2,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775366489998,14527738020004,,2013,44,1,3,261,1,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775367489998,14527738020004,,2013,44,1,3,261,2,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775368489998,14527738020004,,2013,44,1,3,261,3,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775369489998,14527738020004,,2013,44,1,3,261,4,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775406489998,14527767020004,,2013,44,1,5,92,1,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775407489998,14527767020004,,2013,44,1,5,92,2,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775408489998,14527767020004,,2013,44,1,5,92,3,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775409489998,14527767020004,,2013,44,1,5,92,4,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774518489998,14527750020004,,2013,44,1,5,112,1,1,,1,1,,1000,14,283,0.2,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774519489998,14527750020004,,2013,44,1,5,112,2,1,,1,1,,1000,18,268,0.2,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774520489998,14527750020004,,2013,44,1,5,112,3,1,,1,1,,1000,35,254,0.2,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774521489998,14527750020004,,2013,44,1,5,112,4,1,,1,1,,1000,20,300,0.2,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774698489998,14527761020004,,2013,44,1,5,116,1,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774699489998,14527761020004,,2013,44,1,5,116,2,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774700489998,14527761020004,,2013,44,1,5,116,3,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774701489998,14527761020004,,2013,44,1,5,116,4,1,,2,2,,2000,17,269,0.4,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774874489998,14527766020004,,2013,44,1,5,204,1,1,,1,1,,1000,0,0,0.5,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774875489998,14527766020004,,2013,44,1,5,204,2,1,,1,1,,1000,0,0,0.5,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774876489998,14527766020004,,2013,44,1,5,204,3,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774877489998,14527766020004,,2013,44,1,5,204,4,1,,1,1,,1000,0,0,0.5,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775401489998,14527762020004,,2013,44,1,5,230,1,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775402489998,14527762020004,,2013,44,1,5,230,2,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775403489998,14527762020004,,2013,44,1,5,230,3,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775404489998,14527762020004,,2013,44,1,5,230,4,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775381489998,14527751020004,,2013,44,1,5,282,1,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775382489998,14527751020004,,2013,44,1,5,282,2,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775383489998,14527751020004,,2013,44,1,5,282,3,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775384489998,14527751020004,,2013,44,1,5,282,4,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775416489998,14527783020004,,2013,44,1,5,321,1,2,,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775417489998,14527783020004,,2013,44,1,5,321,2,2,,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775418489998,14527783020004,,2013,44,1,5,321,3,2,,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775419489998,14527783020004,,2013,44,1,5,321,4,2,,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775386489998,14527752020004,,2013,44,1,5,344,1,2,,1,1,,1000,,,,,2014-04-22 07:26:06,2019-07-18 09:41:53,7,1,,,,1,,2,,,,,,,,,,,,,,,,,,,
251775387489998,14527752020004,,2013,44,1,5,344,2,2,,1,1,,1000,,,,,2014-04-22 07:26:06,2019-07-18 09:41:53,7,1,,,,1,,2,,,,,,,,,,,,,,,,,,,
251775388489998,14527752020004,,2013,44,1,5,344,3,2,,1,1,,1000,,,,,2014-04-22 07:26:06,2019-07-18 09:41:53,7,1,,,,1,,2,,,,,,,,,,,,,,,,,,,
251775389489998,14527752020004,,2013,44,1,5,344,4,2,,1,1,,1000,,,,,2014-04-22 07:26:06,2019-07-18 09:41:53,7,1,,,,1,,2,,,,,,,,,,,,,,,,,,,
251774248489998,14527744020004,,2013,44,1,7,7,1,1,,1,1,,1000,14,125,0.0,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774249489998,14527744020004,,2013,44,1,7,7,2,1,,1,1,,1000,6,218,0.0,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774250489998,14527744020004,,2013,44,1,7,7,3,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774251489998,14527744020004,,2013,44,1,7,7,4,1,,1,1,,1000,9,95,0.0,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774817489998,14527765020004,,2013,44,1,7,24,1,1,,1,1,,1000,15,45,0.2,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774818489998,14527765020004,,2013,44,1,7,24,2,1,,1,1,,1000,6,100,0.2,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774819489998,14527765020004,,2013,44,1,7,24,3,1,,1,1,,1000,17,45,0.2,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774820489998,14527765020004,,2013,44,1,7,24,4,1,,1,1,,1000,12,50,0.2,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775376489998,14527743020004,,2013,44,1,7,39,1,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775377489998,14527743020004,,2013,44,1,7,39,2,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775378489998,14527743020004,,2013,44,1,7,39,3,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775379489998,14527743020004,,2013,44,1,7,39,4,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774068489998,14527736020004,,2013,44,1,7,42,1,2,,1,1,,1000,,,,,2014-04-22 07:26:11,2019-07-18 09:41:53,7,1,,,,1,,2,,,,,,,,,,,,,,,,,,,
251774069489998,14527736020004,,2013,44,1,7,42,2,2,,1,1,,1000,,,,,2014-04-22 07:26:11,2019-07-18 09:41:53,7,1,,,,1,,2,,,,,,,,,,,,,,,,,,,
251774070489998,14527736020004,,2013,44,1,7,42,3,2,,1,1,,1000,,,,,2014-04-22 07:26:11,2019-07-18 09:41:53,7,1,,,,1,,2,,,,,,,,,,,,,,,,,,,
251774071489998,14527736020004,,2013,44,1,7,42,4,3,3,2,2,,2000,,,,,2014-04-22 07:26:11,2019-07-18 09:41:53,7,1,,,,2,10,3,10,,,,,,,,,,,,,,,,,,
251774995489998,14527769020004,,2013,44,1,7,43,1,1,,1,1,,1000,2,0,0.0,,2014-04-22 07:26:05,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774996489998,14527769020004,,2013,44,1,7,43,2,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:05,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774997489998,14527769020004,,2013,44,1,7,43,3,1,,1,1,,1000,5,315,0.0,,2014-04-22 07:26:05,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774998489998,14527769020004,,2013,44,1,7,43,4,1,,1,1,,1000,3,0,0.4,,2014-04-22 07:26:05,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775110489998,14527774020004,,2013,44,1,7,61,1,1,,1,1,,1000,9,290,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775111489998,14527774020004,,2013,44,1,7,61,2,1,,1,1,,1000,30,274,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775112489998,14527774020004,,2013,44,1,7,61,3,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775113489998,14527774020004,,2013,44,1,7,61,4,1,,1,1,,1000,7,280,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775156489998,14527775020004,,2013,44,1,7,77,1,1,,1,1,,1000,5,62,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775157489998,14527775020004,,2013,44,1,7,77,2,2,,2,2,,2000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775158489998,14527775020004,,2013,44,1,7,77,3,1,,1,1,,1000,5,96,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775159489998,14527775020004,,2013,44,1,7,77,4,1,,1,1,,1000,7,50,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774957489998,14527768020004,,2013,44,1,7,110,1,1,,1,1,,1000,15,126,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774958489998,14527768020004,,2013,44,1,7,110,2,1,,1,1,,1000,70,127,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774959489998,14527768020004,,2013,44,1,7,110,3,1,,1,1,,1000,18,273,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774960489998,14527768020004,,2013,44,1,7,110,4,1,,1,1,,1000,16,130,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775249489998,14527778020004,,2013,44,1,7,162,1,3,2,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775250489998,14527778020004,,2013,44,1,7,162,2,3,2,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775251489998,14527778020004,,2013,44,1,7,162,3,3,2,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775252489998,14527778020004,,2013,44,1,7,162,4,3,2,1,1,,1000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774329489998,14527745020004,,2013,44,1,7,169,1,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:09,,7,1,,,,1,,1,,,,,,,,,,,,,,,,,,,
251774330489998,14527745020004,,2013,44,1,7,169,2,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:09,,7,1,,,,1,,1,,,,,,,,,,,,,,,,,,,
251774331489998,14527745020004,,2013,44,1,7,169,3,1,,1,1,,1000,13,125,0.0,,2014-04-22 07:26:09,,7,1,,,,1,,2,,,,,,,,,,,,,,,,,,,
251774332489998,14527745020004,,2013,44,1,7,169,4,1,,1,1,,1000,7,296,0.0,,2014-04-22 07:26:09,,7,1,,,,1,,1,,,,,,,,,,,,,,,,,,,
251774154489998,14527741020004,,2013,44,1,7,172,1,3,2,1,1,,1000,,,,,2014-04-22 07:26:06,2019-07-18 09:41:53,7,1,,,,2,10,3,10,,,,,,,,,,,,,,,,,,
251774155489998,14527741020004,,2013,44,1,7,172,2,3,2,1,1,,1000,,,,,2014-04-22 07:26:06,2019-07-18 09:41:53,7,1,,,,2,10,3,10,,,,,,,,,,,,,,,,,,
251774156489998,14527741020004,,2013,44,1,7,172,3,3,2,1,1,,1000,,,,,2014-04-22 07:26:06,2019-07-18 09:41:53,7,1,,,,2,10,3,10,,,,,,,,,,,,,,,,,,
251774157489998,14527741020004,,2013,44,1,7,172,4,3,2,1,1,,1000,,,,,2014-04-22 07:26:06,2019-07-18 09:41:53,7,1,,,,2,10,3,10,,,,,,,,,,,,,,,,,,
251774496489998,14527748020004,,2013,44,1,7,180,1,2,,1,1,,1000,,,,,2014-04-22 07:26:01,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774497489998,14527748020004,,2013,44,1,7,180,2,2,,1,1,,1000,,,,,2014-04-22 07:26:01,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774498489998,14527748020004,,2013,44,1,7,180,3,2,,1,1,,1000,,,,,2014-04-22 07:26:01,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774499489998,14527748020004,,2013,44,1,7,180,4,2,,1,1,,1000,,,,,2014-04-22 07:26:01,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775072489998,14527773020004,,2013,44,1,7,209,1,1,,1,1,,1000,5,224,0.8,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775073489998,14527773020004,,2013,44,1,7,209,2,1,,1,1,,1000,8,208,0.8,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775074489998,14527773020004,,2013,44,1,7,209,3,1,,1,1,,1000,12,226,0.8,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775075489998,14527773020004,,2013,44,1,7,209,4,2,,2,2,,2000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775361489998,14527737020004,,2013,44,1,7,220,1,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775362489998,14527737020004,,2013,44,1,7,220,2,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775363489998,14527737020004,,2013,44,1,7,220,3,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775364489998,14527737020004,,2013,44,1,7,220,4,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774773489998,14527764020004,,2013,44,1,7,229,1,1,,1,1,,1000,13,335,0.0,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774774489998,14527764020004,,2013,44,1,7,229,2,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774775489998,14527764020004,,2013,44,1,7,229,3,1,,1,1,,1000,7,230,0.0,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774776489998,14527764020004,,2013,44,1,7,229,4,1,,1,1,,1000,5,80,0.0,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775297489998,14527780020004,,2013,44,1,7,245,1,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775298489998,14527780020004,,2013,44,1,7,245,2,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775299489998,14527780020004,,2013,44,1,7,245,3,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775300489998,14527780020004,,2013,44,1,7,245,4,1,,2,2,,2000,4,0,0.0,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774220489998,14527742020004,,2013,44,1,7,306,1,1,,1,1,,1200,0,0,0.0,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774221489998,14527742020004,,2013,44,1,7,306,2,1,,1,2,,1200,6,245,0.0,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774222489998,14527742020004,,2013,44,1,7,306,3,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774223489998,14527742020004,,2013,44,1,7,306,4,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774433489998,14527746020004,,2013,44,1,7,311,1,3,2,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774434489998,14527746020004,,2013,44,1,7,311,2,3,2,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774435489998,14527746020004,,2013,44,1,7,311,3,3,2,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774436489998,14527746020004,,2013,44,1,7,311,4,3,2,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774721489998,14527763020004,,2013,44,1,9,25,4,1,,1,1,,1000,0,0,1.0,,2014-04-22 07:26:05,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774718489998,14527763020004,,2013,44,1,9,25,1,1,,1,1,,1000,0,0,0.7,,2014-04-22 07:26:04,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774719489998,14527763020004,,2013,44,1,9,25,2,1,,1,1,,1000,0,0,1.0,,2014-04-22 07:26:05,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774720489998,14527763020004,,2013,44,1,9,25,3,1,,1,1,,1000,0,0,1.0,,2014-04-22 07:26:05,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774664489998,14527756020004,,2013,44,1,9,51,1,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774665489998,14527756020004,,2013,44,1,9,51,2,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774666489998,14527756020004,,2013,44,1,9,51,3,1,,2,1,,1200,6,269,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774667489998,14527756020004,,2013,44,1,9,51,4,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774623489998,14527755020004,,2013,44,1,9,54,1,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774624489998,14527755020004,,2013,44,1,9,54,2,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774625489998,14527755020004,,2013,44,1,9,54,3,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774626489998,14527755020004,,2013,44,1,9,54,4,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774556489998,14527753020004,,2013,44,1,9,117,1,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774557489998,14527753020004,,2013,44,1,9,117,2,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774558489998,14527753020004,,2013,44,1,9,117,3,2,,1,1,,1000,,,,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774559489998,14527753020004,,2013,44,1,9,117,4,1,,2,2,,1200,20,120,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775257489998,14527779020004,,2013,44,1,9,118,1,1,,1,1,,1000,0,0,1.2,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775258489998,14527779020004,,2013,44,1,9,118,2,1,,1,1,,1000,6,178,0.8,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775259489998,14527779020004,,2013,44,1,9,118,3,1,,1,1,,1000,0,0,1.2,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775260489998,14527779020004,,2013,44,1,9,118,4,1,,1,1,,1000,0,0,1.2,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775337489998,14527782020004,,2013,44,1,9,149,1,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775338489998,14527782020004,,2013,44,1,9,149,2,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775339489998,14527782020004,,2013,44,1,9,149,3,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775340489998,14527782020004,,2013,44,1,9,149,4,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774680489998,14527758020004,,2013,44,1,9,171,1,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774681489998,14527758020004,,2013,44,1,9,171,2,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774682489998,14527758020004,,2013,44,1,9,171,3,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251774683489998,14527758020004,,2013,44,1,9,171,4,2,,1,1,,1000,,,,,2014-04-22 07:26:06,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251773982489998,14527734020004,,2013,44,1,9,201,1,1,,1,1,,1000,15,225,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251773983489998,14527734020004,,2013,44,1,9,201,2,1,,1,1,,1000,16,225,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251773984489998,14527734020004,,2013,44,1,9,201,3,1,,1,1,,1000,37,195,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251773985489998,14527734020004,,2013,44,1,9,201,4,1,,2,2,,1200,7,25,0.0,,2014-04-22 07:26:08,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775314489998,14527781020004,,2013,44,1,9,202,1,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775315489998,14527781020004,,2013,44,1,9,202,2,1,,1,1,,1000,0,0,0.0,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775316489998,14527781020004,,2013,44,1,9,202,3,2,,2,2,,2000,,,,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775317489998,14527781020004,,2013,44,1,9,202,4,1,,1,1,,1200,0,0,0.0,,2014-04-22 07:26:11,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775411489998,14527771020004,,2013,44,1,9,203,1,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
251775412489998,14527771020004,,2013,44,1,9,203,2,2,,1,1,,1000,,,,,2014-04-22 07:26:10,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
